,endTime,artistName,trackName,msPlayed,trackIDs
8549,2022-03-28 05:09:00,AAA,恋音と雨空,316400,78BOMFGKODShHuIrtZa6O9
8550,2022-03-28 05:13:00,SE SO NEON,NAN CHUN 난춘,229493,320twJYO0LC64eWCuCC5vj
8551,2022-03-28 05:17:00,KANA-BOON,スターマーカー,213433,0pQm5AbAaVy9XrOLf7rgSF
8552,2022-03-28 05:21:00,Ado,会いたくて,294542,4QQ0LKm5FsoWCArRoPIflV
8553,2022-03-28 05:24:00,Yoh kamiyama,セブンティーン,165729,1zUv5N8VNYUoArDdlmsqIm
8554,2022-03-28 05:28:00,Eve,Kaikai Kitan,219234,6y4GYuZszeXNOXuBFsJlos
8555,2022-03-28 17:23:00,COIN,Brad Pitt,1660,5F1TZVziCp4TuXIMCsIxwM
8556,2022-03-28 17:23:00,The Academic,Acting My Age,1060,3kcX1eNaWhs3uqgwpRWgID
8557,2022-03-28 17:23:00,Mega Shinnosuke,Togenkyo To Taxi,24131,3R60XK5itnYkiQkopv7rKE
8558,2022-03-28 17:23:00,The Academic,Bear Claws,1350,3lJIMpVTbmEwUXy0m4U9lU
8559,2022-03-28 17:23:00,The Happy Fits,"So Alright, Cool, Whatever",880,5NxC33tgrysAEqc62yukdT
8560,2022-03-28 17:27:00,COIN,Brad Pitt,216187,5F1TZVziCp4TuXIMCsIxwM
8561,2022-03-28 17:30:00,The Academic,Acting My Age,222312,3kcX1eNaWhs3uqgwpRWgID
8562,2022-03-28 17:34:00,COIN,Cutie,184315,4nLTOnpSCBwRlul92HLIyW
8563,2022-03-28 18:09:00,Hippo Campus,Buttercup,1380,6iCJCZqDJjmBxt07Oid6FI
8564,2022-03-29 01:35:00,Masaki Suda,さよならエレジー,1330,3oYD2O31b05fILFpv0AXRI
8565,2022-03-29 01:35:00,COIN,Killing Me,0,4rXfbIpiDnGxZYIflm8LSQ
8566,2022-03-29 01:35:00,Ludic,Heart Emoji,1530,3jwLIgPTXl2g19Co65fTMN
8567,2022-03-29 01:38:00,Galdive,Sorbet,196956,4LHGY9MUZUUUfUGaZ6nQwu
8568,2022-03-29 01:41:00,BABYBOYBLUE,peaches,154918,1eQqAbWkKajpBu9yB0Tlyu
8569,2022-03-29 01:43:00,Floyd Fuji,GELATO,124405,1Nbi2hwlzGxnlYF9I6jhYm
8570,2022-03-29 01:43:00,Toyko,Some Nights,25839,7wKcRjJaO9f2RniDEkrZHg
